item.position_in_return_form,item.code,item.composition,item.return_form_structure,item.label,financial_period.period,amount_type.code,amount_type.label,financial_year_end.year,period_length.length,demarcation.code,demarcation.label,total_assets.sum,renewal_of_existing.sum,new_assets.sum,repairs_maintenance.sum,asset_register_summary.sum
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
48,4010,,heading,AGRICULTURAL ASSETS,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
49,4011,,line_item,Agricultural Assets,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
52,4021,,line_item,Biological Assets,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
54,4030,,heading,INTANGIBLES,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
55,4031,,line_item,Intangibles,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,53305939
58,4200,,heading,SOURCE OF FINANCE,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
59,4300,,line_item,External Loans,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
60,4400,,line_item,Asset Financing Reserve,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,1714202
61,4500,,line_item,Surplus Cash,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
62,4600,,line_item,Public contributions/ donations,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
63,4700,,line_item,National Government Transfers and Grants,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,51591737
64,4701,,line_item,Provincial Government Transfers and Grants,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
65,4702,,line_item,District Municipality Transfers and Grants,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
66,4703,,line_item,Other Transfers and Grants,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
67,4800,,line_item,Leases,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
68,5000,,line_item,Other,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,3,ACT,Actual,2014,month,BUF,Buffalo City,0,,0,,53305939
1,0100,,heading,INFRASTRUCTURE,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",3,ACT,Actual,2014,month,CPT,City of Cape Town,0,10070984,0,41418688,73187005
3,0400,,line_item,Water Reservoirs & Reticulation,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,3480233,0,6770530,14759552
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",3,ACT,Actual,2014,month,CPT,City of Cape Town,0,1937624,0,,2443214
5,0600,,line_item,Electricity Reticulation,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,13135525,0,22113615,43870833
6,0700,,line_item,Sewerage Purification & Reticulation,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,5839446,0,16305807,9923856
7,0800,,line_item,Housing,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,15895081,0,,17529477
8,0900,,line_item,Street Lighting,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,1826799,3042268
9,1000,,line_item,Refuse sites,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,150092,0,,6569889
10,1100,,line_item,Gas,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
11,1200,,line_item,Other,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,2910385,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,50508985,0,91345824,171326094
13,1400,,heading,COMMUNITY,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,2864289,0,388463,2864289
15,1600,,line_item,Sportsfields,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,826712,0,38667,2458271
16,1700,,line_item,Community Halls,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,644190,0,610113,644190
17,1800,,line_item,Libraries,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,6289,
18,1900,,line_item,Recreational Facilities,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,2379488,
19,2000,,line_item,Clinics,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,334268,0,56673,465915
20,2100,,line_item,Museums & Art Galleries,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
21,2200,,line_item,Other,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,65594,0,635345,118259
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,4735053,0,4115038,6550924
23,2310,,heading,HERITAGE ASSETS,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
24,2311,,line_item,Heritage Assets,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,1234053,464663
25,2312,2311,subtotal,Sub-total Heritage Assets,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,1234053,464663
26,2320,,heading,INVESTMENT PROPERTIES,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
27,2321,,line_item,Investment Properties,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,216773,0,,216773
28,2322,2321,subtotal,Sub-total Investment Properties,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,216773,0,,216773
29,2400,,heading,OTHER ASSETS,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
30,2500,,line_item,Other motor vehicles,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,4290239,0,11149803,4286839
31,2600,,line_item,Plant & equipment,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,2868677,0,478429,47952534
32,2700,,line_item,Office equipment,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,4944965,0,90925671,8882553
33,2800,,line_item,Abattoirs,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
34,2900,,line_item,Markets,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
35,3000,,line_item,Airports,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
36,3100,,line_item,Security Measures,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,22820,0,28655,119949
37,3110,,line_item,Civic Land and Buildings,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,3373487,
38,3120,,line_item,Other Land and Buildings,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,11205423,0,7640166,15310833
39,3200,,line_item,Other,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,16681317,
40,3300,"sum(2500, 2600, 2700, 2800, 2900, 3000, 3100, 3110, 3120, 3200)",subtotal,Sub-total Other Assets,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,23332124,0,130277528,76552708
41,3400,,heading,SPECIALISED VEHICLES,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
42,3500,,line_item,Refuse,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,623474,0,,623474
43,3600,,line_item,Fire,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
44,3700,,line_item,Conservancy,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
45,3800,,line_item,Ambulances,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
46,3900,,line_item,Buses,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,623474,0,,623474
48,4010,,heading,AGRICULTURAL ASSETS,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
49,4011,,line_item,Agricultural Assets,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
52,4021,,line_item,Biological Assets,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
54,4030,,heading,INTANGIBLES,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
55,4031,,line_item,Intangibles,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,79416409,0,226972443,255734636
58,4200,,heading,SOURCE OF FINANCE,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
59,4300,,line_item,External Loans,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,38299622,0,,87943342
60,4400,,line_item,Asset Financing Reserve,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,10028494,0,,21102899
61,4500,,line_item,Surplus Cash,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,27832,0,,461186
62,4600,,line_item,Public contributions/ donations,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,3579899
63,4700,,line_item,National Government Transfers and Grants,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,17180984,0,,125959836
64,4701,,line_item,Provincial Government Transfers and Grants,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,13879480,0,,16687479
65,4702,,line_item,District Municipality Transfers and Grants,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
66,4703,,line_item,Other Transfers and Grants,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
67,4800,,line_item,Leases,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,,
68,5000,,line_item,Other,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,,0,226972446,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,3,ACT,Actual,2014,month,CPT,City of Cape Town,0,79416412,0,226972446,255734641
1,0100,,heading,INFRASTRUCTURE,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
3,0400,,line_item,Water Reservoirs & Reticulation,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,65000,
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
5,0600,,line_item,Electricity Reticulation,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
6,0700,,line_item,Sewerage Purification & Reticulation,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
7,0800,,line_item,Housing,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
8,0900,,line_item,Street Lighting,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
9,1000,,line_item,Refuse sites,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
10,1100,,line_item,Gas,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
11,1200,,line_item,Other,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,65000,
13,1400,,heading,COMMUNITY,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
15,1600,,line_item,Sportsfields,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
16,1700,,line_item,Community Halls,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
17,1800,,line_item,Libraries,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
18,1900,,line_item,Recreational Facilities,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
19,2000,,line_item,Clinics,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
20,2100,,line_item,Museums & Art Galleries,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
21,2200,,line_item,Other,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
23,2310,,heading,HERITAGE ASSETS,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
24,2311,,line_item,Heritage Assets,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
25,2312,2311,subtotal,Sub-total Heritage Assets,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
26,2320,,heading,INVESTMENT PROPERTIES,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
27,2321,,line_item,Investment Properties,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
28,2322,2321,subtotal,Sub-total Investment Properties,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
29,2400,,heading,OTHER ASSETS,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
30,2500,,line_item,Other motor vehicles,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,92005,
31,2600,,line_item,Plant & equipment,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
32,2700,,line_item,Office equipment,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
33,2800,,line_item,Abattoirs,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
34,2900,,line_item,Markets,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
35,3000,,line_item,Airports,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
36,3100,,line_item,Security Measures,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
37,3110,,line_item,Civic Land and Buildings,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
38,3120,,line_item,Other Land and Buildings,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
39,3200,,line_item,Other,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
40,3300,"sum(2500, 2600, 2700, 2800, 2900, 3000, 3100, 3110, 3120, 3200)",subtotal,Sub-total Other Assets,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,92005,
41,3400,,heading,SPECIALISED VEHICLES,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
42,3500,,line_item,Refuse,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
43,3600,,line_item,Fire,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
44,3700,,line_item,Conservancy,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
45,3800,,line_item,Ambulances,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
46,3900,,line_item,Buses,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
48,4010,,heading,AGRICULTURAL ASSETS,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
49,4011,,line_item,Agricultural Assets,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
52,4021,,line_item,Biological Assets,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
54,4030,,heading,INTANGIBLES,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
55,4031,,line_item,Intangibles,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,157005,
58,4200,,heading,SOURCE OF FINANCE,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
59,4300,,line_item,External Loans,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
60,4400,,line_item,Asset Financing Reserve,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
61,4500,,line_item,Surplus Cash,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,157005,
62,4600,,line_item,Public contributions/ donations,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
63,4700,,line_item,National Government Transfers and Grants,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
64,4701,,line_item,Provincial Government Transfers and Grants,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
65,4702,,line_item,District Municipality Transfers and Grants,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
66,4703,,line_item,Other Transfers and Grants,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
67,4800,,line_item,Leases,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
68,5000,,line_item,Other,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,3,ACT,Actual,2014,month,DC1,West Coast,0,,0,157005,
1,0100,,heading,INFRASTRUCTURE,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
3,0400,,line_item,Water Reservoirs & Reticulation,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,10265084
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
5,0600,,line_item,Electricity Reticulation,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
6,0700,,line_item,Sewerage Purification & Reticulation,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,2034783
7,0800,,line_item,Housing,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
8,0900,,line_item,Street Lighting,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
9,1000,,line_item,Refuse sites,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
10,1100,,line_item,Gas,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
11,1200,,line_item,Other,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,12299867
13,1400,,heading,COMMUNITY,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
15,1600,,line_item,Sportsfields,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
16,1700,,line_item,Community Halls,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
17,1800,,line_item,Libraries,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
18,1900,,line_item,Recreational Facilities,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
19,2000,,line_item,Clinics,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
20,2100,,line_item,Museums & Art Galleries,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
21,2200,,line_item,Other,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
23,2310,,heading,HERITAGE ASSETS,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
24,2311,,line_item,Heritage Assets,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
25,2312,2311,subtotal,Sub-total Heritage Assets,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
26,2320,,heading,INVESTMENT PROPERTIES,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
27,2321,,line_item,Investment Properties,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
28,2322,2321,subtotal,Sub-total Investment Properties,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
29,2400,,heading,OTHER ASSETS,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
30,2500,,line_item,Other motor vehicles,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
31,2600,,line_item,Plant & equipment,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,12403
32,2700,,line_item,Office equipment,3,ACT,Actual,2014,month,DC12,Amathole,0,148836,0,,573031
33,2800,,line_item,Abattoirs,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
34,2900,,line_item,Markets,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
35,3000,,line_item,Airports,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
36,3100,,line_item,Security Measures,3,ACT,Actual,2014,month,DC12,Amathole,0,,0,,
