item.position_in_return_form,item.code,item.composition,item.return_form_structure,item.label,financial_period.period,amount_type.code,amount_type.label,financial_year_end.year,period_length.length,demarcation.code,demarcation.label,total_assets.sum,renewal_of_existing.sum,new_assets.sum,repairs_maintenance.sum,asset_register_summary.sum
53,4022,3021,subtotal,Sub-total Biological Assets,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
54,4030,,heading,INTANGIBLES,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
55,4031,,line_item,Intangibles,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,151997679
58,4200,,heading,SOURCE OF FINANCE,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
59,4300,,line_item,External Loans,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,9936287
60,4400,,line_item,Asset Financing Reserve,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,6101823
61,4500,,line_item,Surplus Cash,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
62,4600,,line_item,Public contributions/ donations,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,6169
63,4700,,line_item,National Government Transfers and Grants,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,135712182
64,4701,,line_item,Provincial Government Transfers and Grants,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,241218
65,4702,,line_item,District Municipality Transfers and Grants,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
66,4703,,line_item,Other Transfers and Grants,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
67,4800,,line_item,Leases,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
68,5000,,line_item,Other,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,12,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,151997679
1,0100,,heading,INFRASTRUCTURE,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",12,ACT,Actual,2013,month,CPT,City of Cape Town,0,72906025,0,,205247600
3,0400,,line_item,Water Reservoirs & Reticulation,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,28414914,0,,60963451
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",12,ACT,Actual,2013,month,CPT,City of Cape Town,0,2970225,0,,58578684
5,0600,,line_item,Electricity Reticulation,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,77303076,0,,199782384
6,0700,,line_item,Sewerage Purification & Reticulation,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,44981210,0,,101500344
7,0800,,line_item,Housing,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,58925289,0,,79665711
8,0900,,line_item,Street Lighting,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,6017852
9,1000,,line_item,Refuse sites,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,28917793,0,,28917793
10,1100,,line_item,Gas,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
11,1200,,line_item,Other,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,314418532,0,,740673819
13,1400,,heading,COMMUNITY,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,22625615,0,,24829489
15,1600,,line_item,Sportsfields,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,17699847,0,,31553612
16,1700,,line_item,Community Halls,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,1653663,0,,2064650
17,1800,,line_item,Libraries,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,709852,0,,723572
18,1900,,line_item,Recreational Facilities,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,2314353,0,,4482837
19,2000,,line_item,Clinics,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,3943006,0,,6339854
20,2100,,line_item,Museums & Art Galleries,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,1864
21,2200,,line_item,Other,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,11320406,0,,14511957
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,60266742,0,,84507835
23,2310,,heading,HERITAGE ASSETS,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
24,2311,,line_item,Heritage Assets,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,253001,0,,695515
25,2312,2311,subtotal,Sub-total Heritage Assets,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,253001,0,,695515
26,2320,,heading,INVESTMENT PROPERTIES,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
27,2321,,line_item,Investment Properties,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,1185042,0,,4927798
28,2322,2321,subtotal,Sub-total Investment Properties,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,1185042,0,,4927798
29,2400,,heading,OTHER ASSETS,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
30,2500,,line_item,Other motor vehicles,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,679227803,0,,702193413
31,2600,,line_item,Plant & equipment,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,17890389,0,,87617504
32,2700,,line_item,Office equipment,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,10106655,0,,53075712
33,2800,,line_item,Abattoirs,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
34,2900,,line_item,Markets,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,577846,0,,577846
35,3000,,line_item,Airports,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
36,3100,,line_item,Security Measures,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,239739,0,,1276829
37,3110,,line_item,Civic Land and Buildings,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
38,3120,,line_item,Other Land and Buildings,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,63260834,0,,134249539
39,3200,,line_item,Other,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
40,3300,"sum(2500, 2600, 2700, 2800, 2900, 3000, 3100, 3110, 3120, 3200)",subtotal,Sub-total Other Assets,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,771303266,0,,978990843
41,3400,,heading,SPECIALISED VEHICLES,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
42,3500,,line_item,Refuse,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,17021068,0,,17021068
43,3600,,line_item,Fire,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
44,3700,,line_item,Conservancy,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
45,3800,,line_item,Ambulances,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
46,3900,,line_item,Buses,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,103738231
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,17021068,0,,120759299
48,4010,,heading,AGRICULTURAL ASSETS,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
49,4011,,line_item,Agricultural Assets,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
52,4021,,line_item,Biological Assets,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
54,4030,,heading,INTANGIBLES,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
55,4031,,line_item,Intangibles,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,1164447651,0,,1930555109
58,4200,,heading,SOURCE OF FINANCE,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
59,4300,,line_item,External Loans,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,265046571,0,,472418265
60,4400,,line_item,Asset Financing Reserve,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,94503563,0,,208597243
61,4500,,line_item,Surplus Cash,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,10778112,0,,19051923
62,4600,,line_item,Public contributions/ donations,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,28443,0,,2343493
63,4700,,line_item,National Government Transfers and Grants,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,744448827,0,,1160846522
64,4701,,line_item,Provincial Government Transfers and Grants,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,49015713,0,,66628677
65,4702,,line_item,District Municipality Transfers and Grants,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
66,4703,,line_item,Other Transfers and Grants,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,626422,0,,668977
67,4800,,line_item,Leases,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
68,5000,,line_item,Other,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,12,ACT,Actual,2013,month,CPT,City of Cape Town,0,1164447651,0,,1930555100
1,0100,,heading,INFRASTRUCTURE,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",12,ACT,Actual,2013,month,DC1,West Coast,0,,0,2074983,
3,0400,,line_item,Water Reservoirs & Reticulation,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,1092111,9099494
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
5,0600,,line_item,Electricity Reticulation,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
6,0700,,line_item,Sewerage Purification & Reticulation,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
7,0800,,line_item,Housing,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
8,0900,,line_item,Street Lighting,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
9,1000,,line_item,Refuse sites,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
10,1100,,line_item,Gas,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
11,1200,,line_item,Other,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,3167094,9099494
13,1400,,heading,COMMUNITY,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
15,1600,,line_item,Sportsfields,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
16,1700,,line_item,Community Halls,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
17,1800,,line_item,Libraries,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
18,1900,,line_item,Recreational Facilities,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
19,2000,,line_item,Clinics,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
20,2100,,line_item,Museums & Art Galleries,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
21,2200,,line_item,Other,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
23,2310,,heading,HERITAGE ASSETS,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
24,2311,,line_item,Heritage Assets,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
25,2312,2311,subtotal,Sub-total Heritage Assets,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
26,2320,,heading,INVESTMENT PROPERTIES,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
27,2321,,line_item,Investment Properties,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,33837,
28,2322,2321,subtotal,Sub-total Investment Properties,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,33837,
29,2400,,heading,OTHER ASSETS,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
30,2500,,line_item,Other motor vehicles,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,621557
31,2600,,line_item,Plant & equipment,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,209000,201779
32,2700,,line_item,Office equipment,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
33,2800,,line_item,Abattoirs,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
34,2900,,line_item,Markets,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
35,3000,,line_item,Airports,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
36,3100,,line_item,Security Measures,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
37,3110,,line_item,Civic Land and Buildings,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
38,3120,,line_item,Other Land and Buildings,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,50732,
39,3200,,line_item,Other,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,9303
40,3300,"sum(2500, 2600, 2700, 2800, 2900, 3000, 3100, 3110, 3120, 3200)",subtotal,Sub-total Other Assets,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,259732,832639
41,3400,,heading,SPECIALISED VEHICLES,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
42,3500,,line_item,Refuse,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
43,3600,,line_item,Fire,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
44,3700,,line_item,Conservancy,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
45,3800,,line_item,Ambulances,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
46,3900,,line_item,Buses,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
48,4010,,heading,AGRICULTURAL ASSETS,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
49,4011,,line_item,Agricultural Assets,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
52,4021,,line_item,Biological Assets,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
54,4030,,heading,INTANGIBLES,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
55,4031,,line_item,Intangibles,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,3460663,9932133
58,4200,,heading,SOURCE OF FINANCE,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
59,4300,,line_item,External Loans,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,6933471
60,4400,,line_item,Asset Financing Reserve,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
61,4500,,line_item,Surplus Cash,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,3460663,1644395
62,4600,,line_item,Public contributions/ donations,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
63,4700,,line_item,National Government Transfers and Grants,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,1354267
64,4701,,line_item,Provincial Government Transfers and Grants,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
65,4702,,line_item,District Municipality Transfers and Grants,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
66,4703,,line_item,Other Transfers and Grants,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
67,4800,,line_item,Leases,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
68,5000,,line_item,Other,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,12,ACT,Actual,2013,month,DC1,West Coast,0,,0,3460663,9932133
1,0100,,heading,INFRASTRUCTURE,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
3,0400,,line_item,Water Reservoirs & Reticulation,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
5,0600,,line_item,Electricity Reticulation,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
6,0700,,line_item,Sewerage Purification & Reticulation,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
7,0800,,line_item,Housing,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
8,0900,,line_item,Street Lighting,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
9,1000,,line_item,Refuse sites,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
10,1100,,line_item,Gas,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
11,1200,,line_item,Other,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
13,1400,,heading,COMMUNITY,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
15,1600,,line_item,Sportsfields,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
16,1700,,line_item,Community Halls,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
17,1800,,line_item,Libraries,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
18,1900,,line_item,Recreational Facilities,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
19,2000,,line_item,Clinics,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
20,2100,,line_item,Museums & Art Galleries,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
21,2200,,line_item,Other,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
23,2310,,heading,HERITAGE ASSETS,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
24,2311,,line_item,Heritage Assets,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
25,2312,2311,subtotal,Sub-total Heritage Assets,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
26,2320,,heading,INVESTMENT PROPERTIES,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
27,2321,,line_item,Investment Properties,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
28,2322,2321,subtotal,Sub-total Investment Properties,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
29,2400,,heading,OTHER ASSETS,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
30,2500,,line_item,Other motor vehicles,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,1449878
31,2600,,line_item,Plant & equipment,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
32,2700,,line_item,Office equipment,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,126408
33,2800,,line_item,Abattoirs,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
34,2900,,line_item,Markets,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
35,3000,,line_item,Airports,12,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
