item.position_in_return_form,item.code,item.composition,item.return_form_structure,item.label,financial_period.period,amount_type.code,amount_type.label,financial_year_end.year,period_length.length,demarcation.code,demarcation.label,total_assets.sum,renewal_of_existing.sum,new_assets.sum,repairs_maintenance.sum,asset_register_summary.sum
31,2600,,line_item,Plant & equipment,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,49039
32,2700,,line_item,Office equipment,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,2454954
33,2800,,line_item,Abattoirs,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
34,2900,,line_item,Markets,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,233899
35,3000,,line_item,Airports,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
36,3100,,line_item,Security Measures,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
37,3110,,line_item,Civic Land and Buildings,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
38,3120,,line_item,Other Land and Buildings,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
39,3200,,line_item,Other,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
40,3300,"sum(2500, 2600, 2700, 2800, 2900, 3000, 3100, 3110, 3120, 3200)",subtotal,Sub-total Other Assets,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,5384526
41,3400,,heading,SPECIALISED VEHICLES,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
42,3500,,line_item,Refuse,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
43,3600,,line_item,Fire,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
44,3700,,line_item,Conservancy,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
45,3800,,line_item,Ambulances,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
46,3900,,line_item,Buses,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
48,4010,,heading,AGRICULTURAL ASSETS,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
49,4011,,line_item,Agricultural Assets,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
52,4021,,line_item,Biological Assets,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
54,4030,,heading,INTANGIBLES,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
55,4031,,line_item,Intangibles,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,44903315
58,4200,,heading,SOURCE OF FINANCE,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
59,4300,,line_item,External Loans,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
60,4400,,line_item,Asset Financing Reserve,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,6054232
61,4500,,line_item,Surplus Cash,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
62,4600,,line_item,Public contributions/ donations,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
63,4700,,line_item,National Government Transfers and Grants,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,38849083
64,4701,,line_item,Provincial Government Transfers and Grants,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
65,4702,,line_item,District Municipality Transfers and Grants,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
66,4703,,line_item,Other Transfers and Grants,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
67,4800,,line_item,Leases,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
68,5000,,line_item,Other,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,6,ACT,Actual,2013,month,BUF,Buffalo City,0,,0,,44903315
1,0100,,heading,INFRASTRUCTURE,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",6,ACT,Actual,2013,month,CPT,City of Cape Town,0,27051054,0,,128268001
3,0400,,line_item,Water Reservoirs & Reticulation,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,19633123,0,,47103947
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",6,ACT,Actual,2013,month,CPT,City of Cape Town,0,616601,0,,50058266
5,0600,,line_item,Electricity Reticulation,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,22765522,0,,46477973
6,0700,,line_item,Sewerage Purification & Reticulation,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,11562435,0,,22585780
7,0800,,line_item,Housing,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,38149143,0,,43933880
8,0900,,line_item,Street Lighting,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,2538557
9,1000,,line_item,Refuse sites,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,6506893,0,,6506893
10,1100,,line_item,Gas,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
11,1200,,line_item,Other,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,126284771,0,,347473297
13,1400,,heading,COMMUNITY,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,4457909,0,,4457909
15,1600,,line_item,Sportsfields,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,824724,0,,18749056
16,1700,,line_item,Community Halls,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,3621503,0,,3820175
17,1800,,line_item,Libraries,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,5000,0,,5000
18,1900,,line_item,Recreational Facilities,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,453783,0,,453783
19,2000,,line_item,Clinics,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,902743,0,,946147
20,2100,,line_item,Museums & Art Galleries,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
21,2200,,line_item,Other,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,531263,0,,653193
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,10796925,0,,29085263
23,2310,,heading,HERITAGE ASSETS,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
24,2311,,line_item,Heritage Assets,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,671435
25,2312,2311,subtotal,Sub-total Heritage Assets,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,671435
26,2320,,heading,INVESTMENT PROPERTIES,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
27,2321,,line_item,Investment Properties,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,128071,0,,828368
28,2322,2321,subtotal,Sub-total Investment Properties,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,128071,0,,828368
29,2400,,heading,OTHER ASSETS,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
30,2500,,line_item,Other motor vehicles,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,1471734
31,2600,,line_item,Plant & equipment,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,2380493,0,,36753999
32,2700,,line_item,Office equipment,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,4103198,0,,13757268
33,2800,,line_item,Abattoirs,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
34,2900,,line_item,Markets,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
35,3000,,line_item,Airports,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
36,3100,,line_item,Security Measures,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,367946
37,3110,,line_item,Civic Land and Buildings,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
38,3120,,line_item,Other Land and Buildings,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,10058957,0,,25952217
39,3200,,line_item,Other,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
40,3300,"sum(2500, 2600, 2700, 2800, 2900, 3000, 3100, 3110, 3120, 3200)",subtotal,Sub-total Other Assets,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,16542648,0,,78303164
41,3400,,heading,SPECIALISED VEHICLES,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
42,3500,,line_item,Refuse,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,5417876,0,,5417876
43,3600,,line_item,Fire,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
44,3700,,line_item,Conservancy,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
45,3800,,line_item,Ambulances,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
46,3900,,line_item,Buses,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,1671267,0,,54145824
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,7089143,0,,59563700
48,4010,,heading,AGRICULTURAL ASSETS,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
49,4011,,line_item,Agricultural Assets,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
52,4021,,line_item,Biological Assets,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
54,4030,,heading,INTANGIBLES,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
55,4031,,line_item,Intangibles,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,160841558,0,,515925227
58,4200,,heading,SOURCE OF FINANCE,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
59,4300,,line_item,External Loans,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,75915364,0,,125669767
60,4400,,line_item,Asset Financing Reserve,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,17638019,0,,50831341
61,4500,,line_item,Surplus Cash,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,502543,0,,934908
62,4600,,line_item,Public contributions/ donations,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,11756,0,,3561975
63,4700,,line_item,National Government Transfers and Grants,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,31267107,0,,290141775
64,4701,,line_item,Provincial Government Transfers and Grants,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,35350225,0,,44628876
65,4702,,line_item,District Municipality Transfers and Grants,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
66,4703,,line_item,Other Transfers and Grants,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,156544,0,,156581
67,4800,,line_item,Leases,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
68,5000,,line_item,Other,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,,0,,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,6,ACT,Actual,2013,month,CPT,City of Cape Town,0,160841558,0,,515925223
1,0100,,heading,INFRASTRUCTURE,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",6,ACT,Actual,2013,month,DC1,West Coast,0,,0,572472,
3,0400,,line_item,Water Reservoirs & Reticulation,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,232340,2313060
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
5,0600,,line_item,Electricity Reticulation,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
6,0700,,line_item,Sewerage Purification & Reticulation,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
7,0800,,line_item,Housing,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
8,0900,,line_item,Street Lighting,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
9,1000,,line_item,Refuse sites,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
10,1100,,line_item,Gas,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
11,1200,,line_item,Other,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,804812,2313060
13,1400,,heading,COMMUNITY,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
15,1600,,line_item,Sportsfields,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
16,1700,,line_item,Community Halls,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
17,1800,,line_item,Libraries,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
18,1900,,line_item,Recreational Facilities,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
19,2000,,line_item,Clinics,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
20,2100,,line_item,Museums & Art Galleries,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
21,2200,,line_item,Other,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
23,2310,,heading,HERITAGE ASSETS,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
24,2311,,line_item,Heritage Assets,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
25,2312,2311,subtotal,Sub-total Heritage Assets,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
26,2320,,heading,INVESTMENT PROPERTIES,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
27,2321,,line_item,Investment Properties,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
28,2322,2321,subtotal,Sub-total Investment Properties,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
29,2400,,heading,OTHER ASSETS,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
30,2500,,line_item,Other motor vehicles,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
31,2600,,line_item,Plant & equipment,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,73047,
32,2700,,line_item,Office equipment,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
33,2800,,line_item,Abattoirs,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
34,2900,,line_item,Markets,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
35,3000,,line_item,Airports,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
36,3100,,line_item,Security Measures,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
37,3110,,line_item,Civic Land and Buildings,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
38,3120,,line_item,Other Land and Buildings,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
39,3200,,line_item,Other,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,24141,
40,3300,"sum(2500, 2600, 2700, 2800, 2900, 3000, 3100, 3110, 3120, 3200)",subtotal,Sub-total Other Assets,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,97188,
41,3400,,heading,SPECIALISED VEHICLES,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
42,3500,,line_item,Refuse,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
43,3600,,line_item,Fire,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
44,3700,,line_item,Conservancy,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
45,3800,,line_item,Ambulances,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
46,3900,,line_item,Buses,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
48,4010,,heading,AGRICULTURAL ASSETS,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
49,4011,,line_item,Agricultural Assets,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
52,4021,,line_item,Biological Assets,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
54,4030,,heading,INTANGIBLES,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
55,4031,,line_item,Intangibles,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,902000,2313060
58,4200,,heading,SOURCE OF FINANCE,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
59,4300,,line_item,External Loans,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,2313060
60,4400,,line_item,Asset Financing Reserve,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
61,4500,,line_item,Surplus Cash,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,902000,
62,4600,,line_item,Public contributions/ donations,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
63,4700,,line_item,National Government Transfers and Grants,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
64,4701,,line_item,Provincial Government Transfers and Grants,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
65,4702,,line_item,District Municipality Transfers and Grants,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
66,4703,,line_item,Other Transfers and Grants,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
67,4800,,line_item,Leases,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
68,5000,,line_item,Other,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,6,ACT,Actual,2013,month,DC1,West Coast,0,,0,902000,2313060
1,0100,,heading,INFRASTRUCTURE,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
3,0400,,line_item,Water Reservoirs & Reticulation,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
5,0600,,line_item,Electricity Reticulation,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
6,0700,,line_item,Sewerage Purification & Reticulation,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
7,0800,,line_item,Housing,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
8,0900,,line_item,Street Lighting,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
9,1000,,line_item,Refuse sites,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
10,1100,,line_item,Gas,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
11,1200,,line_item,Other,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
13,1400,,heading,COMMUNITY,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
15,1600,,line_item,Sportsfields,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
16,1700,,line_item,Community Halls,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
17,1800,,line_item,Libraries,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
18,1900,,line_item,Recreational Facilities,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
19,2000,,line_item,Clinics,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
20,2100,,line_item,Museums & Art Galleries,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
21,2200,,line_item,Other,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
23,2310,,heading,HERITAGE ASSETS,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
24,2311,,line_item,Heritage Assets,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
25,2312,2311,subtotal,Sub-total Heritage Assets,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
26,2320,,heading,INVESTMENT PROPERTIES,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
27,2321,,line_item,Investment Properties,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
28,2322,2321,subtotal,Sub-total Investment Properties,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
29,2400,,heading,OTHER ASSETS,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
30,2500,,line_item,Other motor vehicles,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
31,2600,,line_item,Plant & equipment,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
32,2700,,line_item,Office equipment,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,4122
33,2800,,line_item,Abattoirs,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
34,2900,,line_item,Markets,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
35,3000,,line_item,Airports,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
36,3100,,line_item,Security Measures,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
37,3110,,line_item,Civic Land and Buildings,6,ACT,Actual,2013,month,DC10,Cacadu,0,,0,,
