item.position_in_return_form,item.code,item.composition,item.return_form_structure,item.label,financial_period.period,amount_type.code,amount_type.label,financial_year_end.year,period_length.length,demarcation.code,demarcation.label,total_assets.sum,renewal_of_existing.sum,new_assets.sum,repairs_maintenance.sum,asset_register_summary.sum
34,2900,,line_item,Markets,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,228891
35,3000,,line_item,Airports,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
36,3100,,line_item,Security Measures,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
37,3110,,line_item,Civic Land and Buildings,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,111702
38,3120,,line_item,Other Land and Buildings,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
39,3200,,line_item,Other,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,-95100
40,3300,"sum(2500, 2600, 2700, 2800, 2900, 3000, 3100, 3110, 3120, 3200)",subtotal,Sub-total Other Assets,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,486392
41,3400,,heading,SPECIALISED VEHICLES,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
42,3500,,line_item,Refuse,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
43,3600,,line_item,Fire,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,66744
44,3700,,line_item,Conservancy,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
45,3800,,line_item,Ambulances,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
46,3900,,line_item,Buses,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,66744
48,4010,,heading,AGRICULTURAL ASSETS,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
49,4011,,line_item,Agricultural Assets,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
52,4021,,line_item,Biological Assets,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
54,4030,,heading,INTANGIBLES,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
55,4031,,line_item,Intangibles,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,15173022
58,4200,,heading,SOURCE OF FINANCE,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
59,4300,,line_item,External Loans,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,1235625
60,4400,,line_item,Asset Financing Reserve,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,1873722
61,4500,,line_item,Surplus Cash,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
62,4600,,line_item,Public contributions/ donations,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,324949
63,4700,,line_item,National Government Transfers and Grants,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,11267196
64,4701,,line_item,Provincial Government Transfers and Grants,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,471530
65,4702,,line_item,District Municipality Transfers and Grants,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
66,4703,,line_item,Other Transfers and Grants,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
67,4800,,line_item,Leases,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
68,5000,,line_item,Other,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,9,ACT,Actual,2012,month,BUF,Buffalo City,0,,0,,15173022
1,0100,,heading,INFRASTRUCTURE,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",9,ACT,Actual,2012,month,CPT,City of Cape Town,0,20976447,0,,69090738
3,0400,,line_item,Water Reservoirs & Reticulation,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,11999502,0,,16779572
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",9,ACT,Actual,2012,month,CPT,City of Cape Town,0,392085,0,,10121411
5,0600,,line_item,Electricity Reticulation,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,51660824,0,,82640278
6,0700,,line_item,Sewerage Purification & Reticulation,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,23675172,0,,32137703
7,0800,,line_item,Housing,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,22042474,0,,22042760
8,0900,,line_item,Street Lighting,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,42966,0,,390463
9,1000,,line_item,Refuse sites,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,12102787,0,,12102787
10,1100,,line_item,Gas,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
11,1200,,line_item,Other,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,142892257,0,,245305712
13,1400,,heading,COMMUNITY,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,1805586,0,,1805586
15,1600,,line_item,Sportsfields,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,4586401,0,,9943074
16,1700,,line_item,Community Halls,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,498315,0,,522928
17,1800,,line_item,Libraries,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,16500,0,,16500
18,1900,,line_item,Recreational Facilities,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,161676,0,,161676
19,2000,,line_item,Clinics,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,1036046,0,,2321419
20,2100,,line_item,Museums & Art Galleries,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
21,2200,,line_item,Other,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,4878996,0,,5110311
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,12983520,0,,19881494
23,2310,,heading,HERITAGE ASSETS,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
24,2311,,line_item,Heritage Assets,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,143166,0,,889177
25,2312,2311,subtotal,Sub-total Heritage Assets,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,143166,0,,889177
26,2320,,heading,INVESTMENT PROPERTIES,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
27,2321,,line_item,Investment Properties,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,346698,0,,1771872
28,2322,2321,subtotal,Sub-total Investment Properties,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,346698,0,,1771872
29,2400,,heading,OTHER ASSETS,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
30,2500,,line_item,Other motor vehicles,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,4959318,0,,8835710
31,2600,,line_item,Plant & equipment,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,9210874,0,,17403717
32,2700,,line_item,Office equipment,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,2823100,0,,31079980
33,2800,,line_item,Abattoirs,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
34,2900,,line_item,Markets,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
35,3000,,line_item,Airports,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
36,3100,,line_item,Security Measures,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,202681,0,,1775316
37,3110,,line_item,Civic Land and Buildings,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
38,3120,,line_item,Other Land and Buildings,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,14535744,0,,34082153
39,3200,,line_item,Other,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
40,3300,"sum(2500, 2600, 2700, 2800, 2900, 3000, 3100, 3110, 3120, 3200)",subtotal,Sub-total Other Assets,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,31731717,0,,93176876
41,3400,,heading,SPECIALISED VEHICLES,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
42,3500,,line_item,Refuse,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,13274102
43,3600,,line_item,Fire,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
44,3700,,line_item,Conservancy,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
45,3800,,line_item,Ambulances,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
46,3900,,line_item,Buses,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,18220335
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,31494437
48,4010,,heading,AGRICULTURAL ASSETS,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
49,4011,,line_item,Agricultural Assets,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
52,4021,,line_item,Biological Assets,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
54,4030,,heading,INTANGIBLES,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
55,4031,,line_item,Intangibles,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,188097358,0,,392519568
58,4200,,heading,SOURCE OF FINANCE,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
59,4300,,line_item,External Loans,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,92419239,0,,152012564
60,4400,,line_item,Asset Financing Reserve,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,23031071,0,,55968275
61,4500,,line_item,Surplus Cash,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,516697,0,,1106115
62,4600,,line_item,Public contributions/ donations,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,-14894,0,,4034066
63,4700,,line_item,National Government Transfers and Grants,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,50683869,0,,156445863
64,4701,,line_item,Provincial Government Transfers and Grants,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,20920294,0,,21751605
65,4702,,line_item,District Municipality Transfers and Grants,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
66,4703,,line_item,Other Transfers and Grants,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,541082,0,,1201083
67,4800,,line_item,Leases,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
68,5000,,line_item,Other,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,,0,,
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,9,ACT,Actual,2012,month,CPT,City of Cape Town,0,188097358,0,,392519571
1,0100,,heading,INFRASTRUCTURE,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
3,0400,,line_item,Water Reservoirs & Reticulation,9,ACT,Actual,2012,month,DC1,West Coast,0,13618148,0,,13618148
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
5,0600,,line_item,Electricity Reticulation,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
6,0700,,line_item,Sewerage Purification & Reticulation,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
7,0800,,line_item,Housing,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
8,0900,,line_item,Street Lighting,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
9,1000,,line_item,Refuse sites,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
10,1100,,line_item,Gas,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
11,1200,,line_item,Other,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,9,ACT,Actual,2012,month,DC1,West Coast,0,13618148,0,,13618148
13,1400,,heading,COMMUNITY,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
15,1600,,line_item,Sportsfields,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
16,1700,,line_item,Community Halls,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
17,1800,,line_item,Libraries,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
18,1900,,line_item,Recreational Facilities,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
19,2000,,line_item,Clinics,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
20,2100,,line_item,Museums & Art Galleries,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
21,2200,,line_item,Other,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
23,2310,,heading,HERITAGE ASSETS,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
24,2311,,line_item,Heritage Assets,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
25,2312,2311,subtotal,Sub-total Heritage Assets,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
26,2320,,heading,INVESTMENT PROPERTIES,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
27,2321,,line_item,Investment Properties,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
28,2322,2321,subtotal,Sub-total Investment Properties,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
29,2400,,heading,OTHER ASSETS,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
30,2500,,line_item,Other motor vehicles,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
31,2600,,line_item,Plant & equipment,9,ACT,Actual,2012,month,DC1,West Coast,0,14643,0,,14643
32,2700,,line_item,Office equipment,9,ACT,Actual,2012,month,DC1,West Coast,0,71647,0,,71647
33,2800,,line_item,Abattoirs,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
34,2900,,line_item,Markets,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
35,3000,,line_item,Airports,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
36,3100,,line_item,Security Measures,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
37,3110,,line_item,Civic Land and Buildings,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
38,3120,,line_item,Other Land and Buildings,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
39,3200,,line_item,Other,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
40,3300,"sum(2500, 2600, 2700, 2800, 2900, 3000, 3100, 3110, 3120, 3200)",subtotal,Sub-total Other Assets,9,ACT,Actual,2012,month,DC1,West Coast,0,86290,0,,86290
41,3400,,heading,SPECIALISED VEHICLES,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
42,3500,,line_item,Refuse,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
43,3600,,line_item,Fire,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
44,3700,,line_item,Conservancy,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
45,3800,,line_item,Ambulances,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
46,3900,,line_item,Buses,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
47,4000,"sum(3500, 3600, 3700, 3800, 3900)",subtotal,Sub-total Specialised Vehicles,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
48,4010,,heading,AGRICULTURAL ASSETS,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
49,4011,,line_item,Agricultural Assets,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
50,4012,4011,subtotal,Sub-total Agricultural Assets,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
51,4020,,heading,BIOLOGICAL ASSETS,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
52,4021,,line_item,Biological Assets,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
53,4022,3021,subtotal,Sub-total Biological Assets,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
54,4030,,heading,INTANGIBLES,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
55,4031,,line_item,Intangibles,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
56,4032,4031,subtotal,Sub-total Intangibles,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
57,4100,"sum(1300, 2300, 2312, 2322, 3300, 4000, 4012, 4022, 4032)",subtotal,TOTAL,9,ACT,Actual,2012,month,DC1,West Coast,0,13704438,0,,13704438
58,4200,,heading,SOURCE OF FINANCE,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
59,4300,,line_item,External Loans,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
60,4400,,line_item,Asset Financing Reserve,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
61,4500,,line_item,Surplus Cash,9,ACT,Actual,2012,month,DC1,West Coast,0,13702885,0,,13702885
62,4600,,line_item,Public contributions/ donations,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
63,4700,,line_item,National Government Transfers and Grants,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
64,4701,,line_item,Provincial Government Transfers and Grants,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
65,4702,,line_item,District Municipality Transfers and Grants,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
66,4703,,line_item,Other Transfers and Grants,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
67,4800,,line_item,Leases,9,ACT,Actual,2012,month,DC1,West Coast,0,,0,,
68,5000,,line_item,Other,9,ACT,Actual,2012,month,DC1,West Coast,0,1553,0,,1553
69,5100,"sum(4300, 4400, 4500, 4600, 4700, 4701, 4702, 4703, 4800, 5000)",subtotal,TOTAL FINANCING,9,ACT,Actual,2012,month,DC1,West Coast,0,13704438,0,,13704438
1,0100,,heading,INFRASTRUCTURE,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
2,0300,,line_item,"Roads, Pavements, Bridges & Storm Water",9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
3,0400,,line_item,Water Reservoirs & Reticulation,9,ACT,Actual,2012,month,DC12,Amathole,0,1897305,0,,25305134
4,0500,,line_item,"Car Parks, Bus Terminals and Taxi Ranks",9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
5,0600,,line_item,Electricity Reticulation,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
6,0700,,line_item,Sewerage Purification & Reticulation,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,1266519
7,0800,,line_item,Housing,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
8,0900,,line_item,Street Lighting,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
9,1000,,line_item,Refuse sites,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
10,1100,,line_item,Gas,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
11,1200,,line_item,Other,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,1057213
12,1300,"sum(0300, 0400, 0500, 0600, 0700, 0800, 0900, 1000, 1100, 1200)",subtotal,Sub-total Infrastructure,9,ACT,Actual,2012,month,DC12,Amathole,0,1897305,0,,27628866
13,1400,,heading,COMMUNITY,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
14,1500,,line_item,Establishment of Parks & Gardens,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
15,1600,,line_item,Sportsfields,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
16,1700,,line_item,Community Halls,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
17,1800,,line_item,Libraries,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
18,1900,,line_item,Recreational Facilities,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
19,2000,,line_item,Clinics,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
20,2100,,line_item,Museums & Art Galleries,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
21,2200,,line_item,Other,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
22,2300,"sum(1500, 1600, 1700, 1800, 1900, 2000, 2100, 2200)",subtotal,Sub-total Community,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
23,2310,,heading,HERITAGE ASSETS,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
24,2311,,line_item,Heritage Assets,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
25,2312,2311,subtotal,Sub-total Heritage Assets,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
26,2320,,heading,INVESTMENT PROPERTIES,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
27,2321,,line_item,Investment Properties,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
28,2322,2321,subtotal,Sub-total Investment Properties,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
29,2400,,heading,OTHER ASSETS,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
30,2500,,line_item,Other motor vehicles,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
31,2600,,line_item,Plant & equipment,9,ACT,Actual,2012,month,DC12,Amathole,0,75693,0,,120015
32,2700,,line_item,Office equipment,9,ACT,Actual,2012,month,DC12,Amathole,0,14372,0,,109167
33,2800,,line_item,Abattoirs,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
34,2900,,line_item,Markets,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
35,3000,,line_item,Airports,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
36,3100,,line_item,Security Measures,9,ACT,Actual,2012,month,DC12,Amathole,0,,0,,
